display_name,pdl_name,website,type
Trend Setters School,trend setters school,www.trendsettersschool.com/,post-secondary
United Technical Center,united technical center,unitedtechnicalcenterwv.com/,post-secondary
Miami Regional University,miami regional university,https://www.mru.edu/,post-secondary
Colegio De Cinematografía Artes Y Television,colegio de cinematografía artes y television,https://www.ccatpuertorico.com/,post-secondary
Rochester Community And Technical College,rochester community and technical college,www.rctc.edu/,post-secondary
York County Community College,york county community college,https://www.yccc.edu/,post-secondary
Loraines Academy & Spa,loraines academy & spa,www.genesiscareer.edu/loraines-academy-spa-st-petersburg-fl/,post-secondary
Massachusetts School Of Law,massachusetts school of law,www.mslaw.edu/,post-secondary
Kor Beauty Academy,kor beauty academy,korbeautyacademy.org/,post-secondary
San Diego Global Knowledge University,san diego global knowledge university,www.sdgku.edu/,post-secondary
Gould's Academy,goulds academy,gouldsacademy.com/,post-secondary
Elite Academy Of Beauty Arts,elite academy of beauty arts,NOT AVAILABLE,post-secondary
Global Tech College,global tech college,www.globaltech.edu,post-secondary
Houston School Of Carpentry,houston school of carpentry,housoc.org,post-secondary
Zorganics Institute Beauty And Wellness,zorganics institute beauty and wellness,zorganicsinstitute.com/,post-secondary
Susquehanna County Career And Technology Center,susquehanna county career and technology center,www.scctc-school.org/,post-secondary
Seward County Community College,seward county community college,www.sccc.edu/,post-secondary
University Of Oregon,university of oregon,https://www.uoregon.edu/,post-secondary
Southwestern Community College,southwestern community college,www.southwesterncc.edu/,post-secondary
Victoria College,victoria college,www.victoriacollege.edu/,post-secondary
Salisbury University,salisbury university,https://www.salisbury.edu/,post-secondary
Haverford College,haverford college,https://www.haverford.edu/,post-secondary
Randolph College,randolph college,www.randolphcollege.edu/,post-secondary
International Culinary Arts And Sciences Institute,international culinary arts and sciences institute,www.icasi.net/,post-secondary
University Of Alaska Fairbanks,university of alaska fairbanks,www.uaf.edu/,post-secondary
College Of Central Florida,college of central florida,www.cf.edu/,post-secondary
Upper Valley Career Center,upper valley career center,www.uppervalleycc.org/,post-secondary
Texas Tech University,texas tech university,www.ttu.edu/,post-secondary
Texas A & M International University,texas a & m international university,www.tamiu.edu/,post-secondary
Oklahoma Baptist University,oklahoma baptist university,https://www.okbu.edu/,post-secondary
Central Lakes College-Brainerd,central lakes college-brainerd,www.clcmn.edu/,post-secondary
Northeast Ohio Medical University,northeast ohio medical university,www.neomed.edu/,post-secondary
Shawnee State University,shawnee state university,https://www.shawnee.edu/,post-secondary
Lynnes Welding Training,lynnes welding training,learntoweld.com/,post-secondary
Dallas College,dallas college,dallascollege.edu,post-secondary
Butler Community College,butler community college,www.butlercc.edu/,post-secondary
Georgia State University,georgia state university,www.gsu.edu/,post-secondary
Institute For Clinical Social Work,institute for clinical social work,www.icsw.edu/,post-secondary
Kenneth Shuler School Of Cosmetology-Columbia,kenneth shuler school of cosmetology-columbia,www.kennethshuler.com/,post-secondary
Clover Park Technical College,clover park technical college,www.cptc.edu/,post-secondary
Asbury University,asbury university,www.asbury.edu/,post-secondary
Appalachian State University,appalachian state university,www.appstate.edu/,post-secondary
Swarthmore College,swarthmore college,www.swarthmore.edu/,post-secondary
University Of Louisiana At Lafayette,university of louisiana at lafayette,www.louisiana.edu/,post-secondary
Olivet College,olivet college,https://www.olivetcollege.edu/,post-secondary
Oregon Coast Community College,oregon coast community college,www.oregoncoastcc.org/,post-secondary
St Louis College Of Health Careers-Fenton,st louis college of health careers-fenton,www.slchc.edu/,post-secondary
Aspen University,aspen university,www.aspen.edu/,post-secondary
Hallmark University,hallmark university,https://www.hallmarkuniversity.edu/,post-secondary
Ecumenical Theological Seminary,ecumenical theological seminary,www.etseminary.edu/,post-secondary
Southern Technical College,southern technical college,www.southerntech.edu/,post-secondary
Cooper Union For The Advancement Of Science And Art,cooper union for the advancement of science and art,www.cooper.edu/,post-secondary
Cass Career Center,cass career center,casscareercenter.com/,post-secondary
American College Of Acupuncture And Oriental Med,american college of acupuncture and oriental med,www.acaom.edu/,post-secondary
Academy Of Salon And Spa,academy of salon and spa,www.academysalonspa.com/,post-secondary
New York College Of Traditional Chinese Medicine,new york college of traditional chinese medicine,www.nyctcm.edu/,post-secondary
Delta State University,delta state university,www.deltastate.edu/,post-secondary
Columbia-Greene Community College,columbia-greene community college,https://www.sunycgcc.edu/,post-secondary
Wiley College,wiley college,wileyc.edu/,post-secondary
Broadview University-West Jordan,broadview university-west jordan,https://www.broadviewuniversity.edu/,post-secondary
Saint John's Seminary,saint john's seminary,www.sjs.edu/,post-secondary
Central Methodist University-College Of Liberal Arts And Sciences,central methodist university-college of liberal arts and sciences,www.centralmethodist.edu/,post-secondary
University Of Nebraska-Lincoln,university of nebraska-lincoln,www.unl.edu/,post-secondary
Phoenix Seminary,phoenix seminary,www.ps.edu/,post-secondary
Covenant College,covenant college,www.covenant.edu/,post-secondary
Beauty Academy Of South Florida,beauty academy of south florida,www.basf.edu/,post-secondary
Institute Of Technology,institute of technology,www.iot.edu/,post-secondary
Northshore University Healthsystem School Of Nurse Anesthesia,northshore university healthsystem school of nurse anesthesia,www.northshore.org/academics/other-programs/school-of-nurse-anesthesia/,post-secondary
Colorado Media School,colorado media school,beonair.com/,post-secondary
Pike County Joint Vocational School District,pike county joint vocational school district,www.pikectc.org/,post-secondary
Stark State College,stark state college,www.starkstate.edu/,post-secondary
Whitworth University,whitworth university,www.whitworth.edu/,post-secondary
Saint Mary-Of-The-Woods College,saint mary-of-the-woods college,www.smwc.edu/,post-secondary
Oklahoma Wesleyan University,oklahoma wesleyan university,www.okwu.edu/,post-secondary
Bushnell University,bushnell university,www.bushnell.edu/,post-secondary
American National University,american national university,https://www.an.edu/locations/,post-secondary
Polaris Career Center,polaris career center,www.polaris.edu/,post-secondary
Pomona Unified School District Adult And Career Education,pomona unified school district adult and career education,https://ace.pusd.org/,post-secondary
Greenfield Community College,greenfield community college,www.gcc.mass.edu/,post-secondary
Great Bay Community College,great bay community college,https://www.greatbay.edu/,post-secondary
Northwestern Polytechnic University,northwestern polytechnic university,https://www.npu.edu/,post-secondary
Samford University,samford university,www.samford.edu/,post-secondary
The University Of Alabama,the university of alabama,www.ua.edu/,post-secondary
East Arkansas Community College,east arkansas community college,https://www.eacc.edu/,post-secondary
Marshalltown Community College,marshalltown community college,https://mcc.iavalley.edu/,post-secondary
Ct Aero Tech School,ct aero tech school,ctaero.cttech.org/,post-secondary
Eastern Oklahoma County Technology Center,eastern oklahoma county technology center,www.eoctech.edu/,post-secondary
Mineral County Vocational Technical Center,mineral county vocational technical center,boe.mine.k12.wv.us/mineralcountytechnicalcenter_home.aspx,post-secondary
Leston College,leston college,www.lestoncollege.com/,post-secondary
San Francisco Conservatory Of Music,san francisco conservatory of music,https://sfcm.edu/,post-secondary
Fredrick And Charles Beauty College,fredrick and charles beauty college,www.fandcbeauty.com/,post-secondary
Delaware Technical Community College-Central Office,delaware technical community college-central office,https://www.dtcc.edu/,post-secondary
Kentucky Christian University,kentucky christian university,www.kcu.edu/,post-secondary
PJ's College Of Cosmetology-Bowling Green,pj's college of cosmetology-bowling green,www.gotopjs.com/,post-secondary
Bristol Technical Education Center,bristol technical education center,bristol.cttech.org/,post-secondary
Wingate University,wingate university,https://www.wingate.edu/,post-secondary
Yeshiva Shaarei Torah Of Rockland,yeshiva shaarei torah of rockland,www.yst.edu/,post-secondary
Harmony Health Care Institute,harmony health care institute,www.harmony-health.org/,post-secondary
"Avenue Academy, A Cosmetology Institute","avenue academy, a cosmetology institute",www.theavenueacademy.com/,post-secondary
Withlacoochee Technical College,withlacoochee technical college,www.wtcollege.org/,post-secondary
Texas A&M University-San Antonio,texas a&m university-san antonio,www.tamusa.edu/,post-secondary
Mkg Beauty & Business,mkg beauty & business,www.mkgacademy.edu/,post-secondary
Acaydia School Of Aesthetics,acaydia school of aesthetics,www.acaydia.com/,post-secondary
Sessions College For Professional Design,sessions college for professional design,https://www.sessions.edu/,post-secondary
Southern Utah University,southern utah university,https://www.suu.edu/,post-secondary
Franciscan University Of Steubenville,franciscan university of steubenville,www.franciscan.edu/,post-secondary
Mid-Plains Community College,mid-plains community college,www.mpcc.edu/,post-secondary
Paul Quinn College,paul quinn college,www.pqc.edu/,post-secondary
Brunswick Community College,brunswick community college,www.brunswickcc.edu/,post-secondary
Community College Of Denver,community college of denver,www.ccd.edu/,post-secondary
Davidson County Community College,davidson county community college,www.davidsonccc.edu/,post-secondary
Oklahoma City University,oklahoma city university,www.okcu.edu/,post-secondary
Lindsey Hopkins Technical College,lindsey hopkins technical college,www.lindseyhopkins.edu/,post-secondary
